Name,Sys_name,Chromosome,ORF_Start,ORF_End,TSS_stein_Start,TSS_stein_End,TSS_park_Start,TSS_park_End,Prom_len
MIG3,YER028C,5,211876,210692,211941,210636,211905,210636,542
SMB1,YER029C,5,213177,212587,213243,212483,213243,212507,181
CHZ1,YER030W,5,213437,213898,213424,214018,213429,214022,181
YPT31,YER031C,5,214747,214076,214782,213928,214781,213866,222
FIR1,YER032W,5,215063,217693,215004,217951,215007,217883,222
ZRG8,YER033C,5,221287,218057,221502,217998,NaN,NaN,326
YER034W,YER034W,5,221846,222403,221828,222652,221833,222618,326
EDC2,YER035W,5,222639,223076,222564,223217,222564,223213,736
ARB1,YER036C,5,225199,223367,225229,223261,225232,223261,639
PHM8,YER037W,5,225889,226854,225868,227074,225808,NaN,639
KRE29,YER038C,5,228252,226858,228262,226100,228232,NaN,86
HVG1,YER039C,5,229205,228456,229498,228348,229502,228320,215
GLN3,YER040W,5,229795,231987,229713,232247,229713,232249,215
YEN1,YER041W,5,232461,234740,232400,234908,232385,234902,153
MXR1,YER042W,5,234937,235491,234909,235558,234917,235654,1
SAH1,YER043C,5,237119,235770,237143,235535,237143,235552,302
ERG28,YER044C,5,238016,237570,238063,237445,238055,237445,79
ACA1,YER045C,5,241501,240032,241717,239901,241652,239910,1000
SPO73,YER046W,5,243180,243611,243077,243665,243166,243702,1000
SAP1,YER047C,5,246503,243810,246702,243822,246691,243677,159
CAJ1,YER048C,5,248157,246982,248234,246861,248224,246861,1000
TPA1,YER049W,5,251728,253662,251646,253754,251710,253747,312
RSM18,YER050C,5,254387,253971,254434,253849,254446,253859,208
JHD1,YER051W,5,254656,256134,254642,256233,254640,256351,208
HOM3,YER052C,5,257958,256375,258038,256263,258060,256263,556
PIC2,YER053C,5,259639,258737,259737,258594,259857,258578,852
GIP2,YER054C,5,263698,262052,264142,262022,NaN,261872,666
HIS1,YER055C,5,265785,264892,265824,264808,265794,264809,567
FCY2,YER056C,5,268113,266512,268200,266391,268200,266391,1000
HMF1,YER057C,5,271126,270737,271169,270647,271169,270653,567
PET117,YER058W,5,271768,272091,271736,272207,271736,272170,567
PCL6,YER059W,5,272624,273886,272442,273958,272463,273958,235
FCY21,YER060W,5,274567,276153,274438,276283,274428,276406,480
CEM1,YER061C,5,279626,278298,279666,278236,279666,278236,89
HOR2,YER062C,5,280682,279930,280810,279755,280748,279743,839
THO1,YER063W,5,281710,282366,281649,282518,281649,282512,839
YER064C,YER064C,5,284222,282705,284306,282449,284329,282447,813
ICL1,YER065C,5,286914,285241,287235,285119,287182,285124,1000
RRT13,YER066W,5,290242,290799,289350,290978,289315,290938,1000
RGI1,YER067W,5,292066,292551,291988,292641,291990,292650,1000
MOT2,YER068W,5,293050,294813,292967,294924,292959,294924,326
ARG5_6,YER069W,5,295410,298001,295346,298128,295351,298149,422
RNR1,YER070W,5,298950,301616,298911,301822,298911,301827,783
YER071C,YER071C,5,302327,301947,302336,301719,302321,301903,452
VTC1,YER072W,5,302806,303195,302788,303340,302788,303321,452
ALD5,YER073W,5,304030,305592,303952,305865,303774,305865,612
RPS24A,YER074W,5,306323,307196,306297,307301,306271,307298,432
PTP3,YER075C,5,311199,308413,311361,308294,311361,308294,1000
YER076C,YER076C,5,313498,312590,313638,312439,313976,312439,859
YER077C,YER077C,5,316600,314534,316561,314497,316583,314455,162
ICP55,YER078C,5,318342,316807,318541,316723,318566,316736,300
YER079W,YER079W,5,318920,319552,318841,319678,318843,319805,300
AIM9,YER080W,5,319963,321846,319935,321945,319944,321926,257
SER3,YER081W,5,322686,324095,322658,324278,322642,324273,713
UTP7,YER082C,5,325936,324272,325990,324180,325976,324184,141
GET2,YER083C,5,327031,326174,327049,326131,327049,326136,451
YER084W,YER084W,5,327065,327451,NaN,NaN,NaN,NaN,NaN
YER085C,YER085C,5,328140,327619,328218,327500,NaN,327483,195
ILV1,YER086W,5,328477,330207,328413,330346,328377,330346,195
AIM10,YER087W,5,330576,332306,330538,332465,330501,332374,192
DOT6,YER088C,5,335188,333176,335277,333032,335277,333041,596
PTC2,YER089C,5,337340,335946,337657,335873,337652,335870,228
TRP2,YER090W,5,337949,339472,337885,339576,337856,339576,228
MET6,YER091C,5,342167,339864,342237,339639,342237,339639,609
IES5,YER092W,5,342855,343232,342846,343487,342846,343487,609
TSC11,YER093C,5,347612,343320,347672,343262,347711,343262,161
PUP3,YER094C,5,349346,348729,349436,348575,349456,348575,498
RAD51,YER095W,5,349980,351182,349934,351414,349913,351417,498
SHC1,YER096W,5,351698,353236,351581,353229,NaN,353603,167
YER097W,YER097W,5,355140,355469,NaN,NaN,NaN,NaN,NaN
UBP9,YER098W,5,355466,357730,355284,358146,355284,357883,1000
PRS2,YER099C,5,359061,358105,359092,358031,359083,358035,376
UBC6,YER100W,5,359562,360314,359468,360406,359484,360406,376
AST2,YER101C,5,361794,360502,361847,360378,361828,360378,1000
RPS8B,YER102W,5,363100,363702,363093,363766,363088,363844,1000
SSA4,YER103W,5,364589,366517,364402,366645,364535,366645,636
RTT105,YER104W,5,366802,367428,366784,367808,366761,367703,139
NUP157,YER105C,5,372013,367838,372034,367714,372034,367780,1000
MAM1,YER106W,5,372326,373234,NaN,NaN,NaN,373463,NaN
GLE2,YER107C,5,374545,373448,374732,373339,374721,373310,149
FLO8,YER109C,5,377614,375215,377793,374881,377805,374939,817
KAP123,YER110C,5,382103,378762,382215,378610,382211,378610,298
SWI4,YER111C,5,385876,382595,386193,382513,386196,382436,951
LSM4,YER112W,5,387232,387795,387144,387888,387191,387888,951
TMN3,YER113C,5,390052,387932,390140,387786,390101,387794,149
BOI2,YER114C,5,393712,390590,394025,390289,394033,390258,155
SPR6,YER115C,5,394867,394292,395088,394180,395116,394179,1000
SLX8,YER116C,5,396172,395348,396272,394533,396287,NaN,477
RPL23B,YER117W,5,396769,397653,396749,397721,396749,397716,477
SHO1,YER118C,5,399055,397952,399245,397773,399235,397777,153
AVT6,YER119C,5,400842,399496,400868,399398,400868,399401,233
SCS2,YER120W,5,401135,401869,401101,401971,401109,401971,233
YER121W,YER121W,5,402375,402719,402197,402837,402345,NaN,226
GLO3,YER122C,5,404352,402871,404425,402731,404433,402850,200
YCK3,YER123W,5,404813,406387,404625,406780,404625,406728,200
DSE1,YER124C,5,409063,407342,409099,407001,409103,407001,597
RSP5,YER125W,5,410189,412618,409696,413011,409685,412982,597
NSA2,YER126C,5,414179,413394,414206,413226,414206,413202,258
LCP5,YER127W,5,414481,415554,414464,415673,414469,415624,258
YER128W,YER128W,5,415859,416470,415854,416611,415797,416710,181
SAK1,YER129W,5,417281,420709,416773,420989,416753,420956,162
YER130C,YER130C,5,422446,421115,422513,420900,422513,420896,1000
RPS26B,YER131W,5,423952,424311,423536,424431,423536,424431,1000
PMD1,YER132C,5,430449,425188,430897,425033,430891,425057,1000
GLC7,YER133W,5,432495,433958,432426,434396,432426,434185,1000
YER134C,YER134C,5,437803,437267,437843,437022,437849,437016,1000
YER135C,YER135C,5,438344,437952,NaN,NaN,NaN,NaN,NaN
GDI1,YER136W,5,439616,440971,439521,441295,439521,441295,1000
YER137C,YER137C,5,441819,441373,441839,441212,441839,441303,527
YER138C,YER138C,5,449024,443756,NaN,NaN,NaN,NaN,NaN
RTR1,YER139C,5,451243,450563,451354,449837,451346,450358,167
YER140W,YER140W,5,451565,453235,451521,453461,451523,453467,167
COX15,YER141W,5,453459,454919,453414,455158,453396,455158,1000
MAG1,YER142C,5,456036,455146,456060,455059,456098,455059,219
DDI1,YER143W,5,456319,457605,456279,457789,456261,457704,219
UBP5,YER144C,5,460223,457806,460232,457689,460232,457668,166
FTR1,YER145C,5,461740,460526,461761,460398,461761,460358,783
LSM5,YER146W,5,462585,462866,462544,462951,462544,462961,783
SCC4,YER147C,5,464842,462968,464908,462965,464882,462865,202
SPT15,YER148W,5,465303,466025,465110,466214,465114,466214,202
PEA2,YER149C,5,467470,466208,467527,466130,467521,466130,808
SPI1,YER150W,5,468370,468816,468335,468981,468338,468982,808
UBP3,YER151C,5,472424,469686,472498,469617,472498,469617,107
YER152C,YER152C,5,473988,472657,474046,472605,474016,472620,767
PET122,YER153C,5,474805,474041,474813,472605,474812,NaN,187
OXA1,YER154W,5,475020,476228,475000,476293,475016,476293,187
BEM2,YER155C,5,482848,476345,483122,476210,482910,476196,90
YER156C,YER156C,5,484341,483325,484357,483212,484357,483211,411
COG3,YER157W,5,484788,487193,484768,487232,484772,487274,411
YER158C,YER158C,5,490578,488857,490858,488724,490794,488732,540
BUR6,YER159C,5,491958,491530,492141,491398,492121,491404,1000
YER160C,YER160C,5,498124,492856,NaN,NaN,NaN,NaN,NaN
SPT2,YER161C,5,500348,499347,500395,499076,500386,499076,127
RAD4,YER162C,5,502894,500630,502929,500522,502929,500520,53
YER163C,YER163C,5,503782,503084,503790,502982,503790,503041,1000
CHD1,YER164W,5,505392,509798,505094,509894,505070,509931,1000
PAB1,YER165W,5,510373,512106,510231,512232,510223,512256,337
DNF1,YER166W,5,512744,517459,512382,517549,512465,517549,150
BCK2,YER167W,5,518216,520771,517926,520781,518192,520928,377
CCA1,YER168C,5,522669,521029,522706,520963,522695,520972,428
RPH1,YER169W,5,523369,525759,523134,525965,523096,525962,428
ADK2,YER170W,5,525974,526651,525925,526999,525894,526995,1000
RAD3,YER171W,5,527082,529418,526969,529517,526933,529547,1000
BRR2,YER172C,5,536021,529530,536090,529410,536068,529406,196
RAD24,YER173W,5,536300,538279,536286,538342,536300,538452,196
GRX4,YER174C,5,539168,538434,539297,538324,539282,538344,197
TMT1,YER175C,5,540363,539464,540382,539242,540382,539242,1000
ECM32,YER176W,5,541690,545055,541648,545169,541648,545169,73
BMH1,YER177W,5,545611,546414,545568,546444,545572,546584,399
PDA1,YER178W,5,546817,548079,546789,548213,546789,548213,345
DMC1,YER179W,5,548421,549517,548822,549446,NaN,NaN,609
ISC10,YER180C,5,550527,549724,551146,549667,NaN,549663,2
YER181C,YER181C,5,551796,551473,552408,551422,NaN,NaN,82
FMP10,YER182W,5,552525,553259,552490,553357,552490,553357,82
FAU1,YER183C,5,553969,553334,553970,553242,553970,553242,1000
YER184C,YER184C,5,558680,556296,559058,555866,559111,555951,252
PUG1,YER185W,5,559454,560365,559310,560406,NaN,560429,252
YER186C,YER186C,5,562625,561705,562810,561481,562804,561499,1000
YER187W,YER187W,5,566230,566655,565559,566811,565528,566859,1000
YER188W,YER188W,5,568040,568759,567896,568989,NaN,NaN,1000
YER189W,YER189W,5,571155,571523,NaN,NaN,570764,NaN,NaN
YRF1-2,YER190W,5,571480,576525,NaN,NaN,570764,576862,NaN
DEG1,YFL001W,6,147131,148459,147094,148493,147078,148491,144
SPB4,YFL002C,6,146934,145114,146950,144981,146958,144983,144
MSH4,YFL003C,6,137157,134521,135842,134554,135891,134474,1000
VTC2,YFL004W,6,131810,134296,131720,134370,131658,134529,522
SEC4,YFL005W,6,130334,130981,130197,131198,130164,131198,207
,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BLM10,YFL007W,6,123479,129910,123350,129990,123358,129987,141
SMC1,YFL008W,6,119429,123106,119388,123209,119388,123209,819
CDC4,YFL009W,6,116145,118484,115953,118569,115953,118569,181
WWM1,YFL010C,6,115743,115108,115772,114946,115772,114946,181
HXT10,YFL011W,6,112345,113985,NaN,NaN,112043,NaN,NaN
YFL012W,YFL012W,6,110647,111093,110586,111252,NaN,NaN,623
IES1,YFL013C,6,109930,107852,109963,107786,109963,107683,623
HSP12,YFL014W,6,107256,107585,107197,107770,107197,107770,880
YFL015C,YFL015C,6,106963,106469,NaN,NaN,NaN,NaN,NaN
MDJ1,YFL016C,6,106236,104701,106317,104598,106326,104598,880
GNA1,YFL017C,6,104462,103983,104476,103907,104494,103907,122
LPD1,YFL018C,6,103127,101628,103206,101564,103206,101571,472
YFL019C,YFL019C,6,100605,100252,NaN,NaN,NaN,NaN,NaN
PAU5,YFL020C,6,99599,99231,99714,99116,NaN,NaN,1000
GAT1,YFL021W,6,95966,97498,95928,97505,96103,97505,872
FRS2,YFL022C,6,95010,93499,95056,93385,95069,93397,872
BUD27,YFL023W,6,90986,93376,90979,93465,90972,93472,228
EPL1,YFL024C,6,90345,87847,90751,87471,90628,87579,228
BST1,YFL025C,6,87234,84145,87297,83992,87311,84130,174
STE2,YFL026W,6,82580,83875,82081,84086,82550,84140,154
GYP8,YFL027C,6,81912,80419,81927,80332,81872,80345,154
CAF16,YFL028C,6,80213,79344,80235,79270,80235,79265,97
CAK1,YFL029C,6,79161,78055,79215,77991,79183,77991,55
AGX1,YFL030W,6,76831,77988,76731,78003,76716,78116,170
HAC1,YFL031W,6,75179,76147,75113,76561,75113,76532,466
YFL032W,YFL032W,6,74872,75192,NaN,NaN,NaN,NaN,NaN
RIM15,YFL033C,6,74427,69115,74647,68927,74668,68893,466
YFL034W,YFL034W,6,65477,68698,65307,68810,65307,68815,333
RPO41,YFL036W,6,58782,62837,58546,62842,58577,62937,612
TUB2,YFL037W,6,56336,57709,56271,57934,56265,57934,250
YPT1,YFL038C,6,55986,55366,56021,55256,56010,55248,250
ACT1,YFL039C,6,54696,53260,54816,53128,54816,53162,440
YFL040W,YFL040W,6,51350,52972,NaN,NaN,NaN,NaN,NaN
FET5,YFL041W,6,49139,51007,49117,51182,49131,51181,131
YFL042C,YFL042C,6,47744,45720,47768,45630,47777,45659,122
,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OTU1,YFL044C,6,45560,44655,45579,43497,45579,44380,51
SEC53,YFL045C,6,44392,43628,44467,43470,44478,43497,1000
FMP32,YFL046W,6,42815,43438,42792,43590,42797,43601,154
RGD2,YFL047W,6,40421,42565,40413,42638,40413,42629,211
EMP47,YFL048C,6,40180,38843,40202,38727,40213,38732,211
SWP82,YFL049W,6,36803,38674,36772,38825,36799,38821,141
ALR2,YFL050C,6,35848,33272,36631,32987,36621,32987,141
YFL051C,YFL051C,6,30540,30058,NaN,NaN,NaN,NaN,NaN
YFL052W,YFL052W,6,28232,29629,28207,30237,NaN,NaN,1000
DAK2,YFL053W,6,23423,25198,NaN,NaN,NaN,25375,NaN
YFL054C,YFL054C,6,22787,20847,22852,20782,22852,20785,1000
AGP3,YFL055W,6,17004,18680,16681,19921,16682,NaN,564
AAD6,YFL056C,6,15431,14793,16117,14192,16492,NaN,564
AAD16,YFL057C,6,14763,14305,16117,14192,NaN,14192,564
THI5,YFL058W,6,12929,13951,NaN,NaN,NaN,14075,NaN
SNZ3,YFL059W,6,11363,12259,NaN,NaN,11293,12401,NaN
SNO3,YFL060C,6,10969,10301,NaN,NaN,10829,10185,NaN
DDI2,YFL061W,6,9545,10222,NaN,NaN,9367,NaN,NaN
COS4,YFL062W,6,6426,7565,NaN,NaN,NaN,7640,NaN
YFL063W,YFL063W,6,5066,5521,NaN,NaN,NaN,NaN,NaN
YFL064C,YFL064C,6,3846,3322,NaN,NaN,NaN,3057,NaN
YFL065C,YFL065C,6,3338,3030,NaN,NaN,NaN,NaN,NaN
YFL066C,YFL066C,6,2615,1437,NaN,NaN,NaN,NaN,NaN
YFL067W,YFL067W,6,836,1363,NaN,NaN,NaN,NaN,NaN
YFL068W,YFL068W,6,53,535,NaN,NaN,NaN,NaN,NaN
LOC1,YFR001W,6,149110,149724,149078,149799,149102,149795,585
NIC96,YFR002W,6,150016,152535,150000,152628,149999,152628,201
YPI1,YFR003C,6,153124,152657,153179,152493,153179,152637,168
RPN11,YFR004W,6,153393,154313,153347,154407,153363,154407,168
SAD1,YFR005C,6,155873,154527,155893,154312,155880,154308,227
YFR006W,YFR006W,6,156145,157752,156120,157841,156221,157826,227
YFH7,YFR007W,6,159299,160360,159279,160426,159512,160457,1000
FAR7,YFR008W,6,160535,161200,160492,161547,160531,NaN,66
GCN20,YFR009W,6,162488,164746,162431,164813,162416,164813,884
UBP6,YFR010W,6,165067,166566,164999,166659,165024,166657,186
AIM13,YFR011C,6,167258,166746,167290,166585,167282,166603,687
YFR012W,YFR012W,6,167888,168496,NaN,NaN,167977,NaN,NaN
IOC3,YFR013W,6,169922,172285,169866,172427,169875,172427,323
CMK1,YFR014C,6,173877,172537,173927,172323,174001,172315,199
GSY1,YFR015C,6,176391,174265,176479,174126,NaN,174088,520
YFR016C,YFR016C,6,180743,177042,180780,176999,180837,176991,1000
YFR017C,YFR017C,6,182861,182274,182974,182158,NaN,NaN,1000
YFR018C,YFR018C,6,184222,183131,184275,182970,184283,182969,218
FAB1,YFR019W,6,184502,191338,184493,191397,184495,191388,218
YFR020W,YFR020W,6,192737,193435,192268,193542,NaN,NaN,871
ATG18,YFR021W,6,194812,196314,194718,196421,194718,196424,1000
ROG3,YFR022W,6,196833,199034,196546,199146,196565,199130,125
PES4,YFR023W,6,199874,201709,200293,201485,NaN,NaN,1000
,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
HIS2,YFR025C,6,204750,203743,204774,203656,204774,203656,895
ULI1,YFR026C,6,206257,205748,207241,205669,207241,205669,194
ECO1,YFR027W,6,207452,208297,207435,208426,207386,208428,194
CDC14,YFR028C,6,210068,208413,210126,208338,210126,208358,747
PTR3,YFR029W,6,210937,212973,210873,213045,210873,NaN,747
MET10,YFR030W,6,213312,216419,213226,216473,213197,216487,181
SMC2,YFR031C,6,220106,216594,220145,216537,220141,216543,292
RRT5,YFR032C,6,222959,222090,NaN,NaN,NaN,221995,NaN
QCR6,YFR033C,6,224769,224326,224875,224183,224875,224182,701
PHO4,YFR034C,6,225958,225020,225985,224185,225989,NaN,8
YFR035C,YFR035C,6,226465,226121,226465,225993,NaN,NaN,134
CDC26,YFR036W,6,226963,227337,226941,227463,226941,227478,342
RSC8,YFR037C,6,229186,227513,229216,227395,229192,227395,146
IRC5,YFR038W,6,229380,231941,229362,232029,229394,232029,146
YFR039C,YFR039C,6,233544,232012,233673,231945,233673,231949,269
SAP155,YFR040W,6,234242,237250,233942,237334,233974,237347,269
ERJ5,YFR041C,6,238255,237368,238278,237245,238290,237237,135
KEG1,YFR042W,6,238458,239060,238413,239152,238410,239152,135
IRC6,YFR043C,6,239827,239114,239858,239059,239854,239059,65
DUG1,YFR044C,6,241437,239992,241455,239923,241455,239944,479
YFR045W,YFR045W,6,241998,242999,241934,243062,241982,243075,479
CNN1,YFR046C,6,244159,243074,244160,243007,NaN,243001,38
BNA6,YFR047C,6,245166,244279,245192,244198,245202,244202,902
RMD8,YFR048W,6,246146,248134,246094,248177,246080,248185,902
YMR31,YFR049W,6,248523,248894,248361,249012,248361,249009,184
PRE4,YFR050C,6,249866,249066,249919,248928,249919,248928,167
RET2,YFR051C,6,251803,250163,251828,250086,251875,250090,650
RPN12,YFR052W,6,252505,253329,252478,253390,252465,253369,650
HXK1,YFR053C,6,255049,253592,255153,253441,255145,253466,3
YFR054C,YFR054C,6,259433,258855,NaN,NaN,NaN,NaN,NaN
IRC7,YFR055W,6,264204,265226,264170,265704,264157,NaN,1000
YFR056C,YFR056C,6,264325,263957,NaN,NaN,NaN,NaN,NaN
YFR057W,YFR057W,6,269061,269516,NaN,NaN,NaN,NaN,NaN
ERG26,YGL001C,7,496502,495453,496566,495330,496572,495330,490
ERP6,YGL002W,7,494517,495167,494492,495338,494469,495358,215
CDH1,YGL003C,7,494174,492474,494277,492285,494277,492327,215
RPN14,YGL004C,7,491956,490703,491960,490659,491957,490659,325
COG7,YGL005C,7,490547,489708,490576,489487,490576,489485,83
PMC1,YGL006W,7,485921,489442,NaN,NaN,485515,489558,NaN
BRP1,YGL007W,7,483260,483637,483223,483969,NaN,NaN,321
PMA1,YGL008C,7,482666,479910,482902,479418,482902,479812,321
LEU1,YGL009C,7,478652,476313,478723,476152,478727,476152,695
YGL010W,YGL010W,7,475545,476069,475488,476249,475495,476267,216
SCL1,YGL011C,7,475247,474489,475272,474362,475283,474362,216
ERG4,YGL012W,7,472855,474276,472818,474372,472818,474382,376
PDR1,YGL013C,7,472298,469092,472442,469074,472425,469053,376
PUF4,YGL014W,7,466141,468807,465720,468896,465747,468893,626
YGL015C,YGL015C,7,465435,465043,NaN,NaN,NaN,NaN,NaN
KAP122,YGL016W,7,461666,464911,461610,465094,461610,465189,170
ATE1,YGL017W,7,459854,461365,459834,461440,459827,461516,135
JAC1,YGL018C,7,459664,459110,459699,458974,459699,458991,135
CKB1,YGL019W,7,458156,458992,458080,459096,458080,459111,150
GET1,YGL020C,7,457870,457163,457930,457084,457920,457084,150
ALK1,YGL021W,7,454785,457067,454830,457110,454828,457097,188
STT3,YGL022W,7,452404,454560,452339,454642,452339,454732,194
PIB2,YGL023C,7,452104,450197,452145,450069,452142,450081,194
YGL024W,YGL024W,7,449788,450123,NaN,NaN,NaN,NaN,NaN
PGD1,YGL025C,7,449957,448764,449994,448706,449995,448679,75
TRP5,YGL026C,7,448535,446412,448553,446330,448553,446328,153
CWH41,YGL027C,7,446143,443642,446156,443550,446164,443550,174
SCW11,YGL028C,7,442909,441281,443076,440982,443065,440982,474
CGR1,YGL029W,7,440063,440425,440021,440605,440025,440610,282
RPL30,YGL030W,7,439091,439638,439033,439739,439033,439737,595
RPL24A,YGL031C,7,437934,437467,438438,437355,437933,437403,595
AGA2,YGL032C,7,436833,436570,436969,436470,436887,436470,386
HOP2,YGL033W,7,435625,436351,NaN,NaN,NaN,436545,NaN
YGL034C,YGL034C,7,433579,433214,NaN,NaN,NaN,NaN,NaN
MIG1,YGL035C,7,433062,431548,433178,431506,433167,431417,1000
YGL036W,YGL036W,7,428601,431330,428526,431342,NaN,431422,491
PNC1,YGL037C,7,427947,427297,428035,427154,428022,427156,491
OCH1,YGL038C,7,426804,425362,426852,425019,426955,425051,302
YGL039W,YGL039W,7,423961,425007,423846,425125,423849,425120,1000
HEM2,YGL040C,7,420555,419527,420631,419318,420631,419301,1000
YGL041C,YGL041C,7,419225,419022,419246,418538,NaN,NaN,72
YGL042C,YGL042C,7,418593,418288,NaN,NaN,NaN,NaN,NaN
DST1,YGL043W,7,417483,418412,417461,418638,417461,418634,199
RNA15,YGL044C,7,417036,416146,417262,415868,417262,416009,199
RIM8,YGL045W,7,414102,415730,413794,415962,414013,415930,1000
,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ALG13,YGL047W,7,411552,412160,411469,412181,411465,412191,155
RPT6,YGL048C,7,411286,410069,411314,409973,411308,409973,155
TIF4632,YGL049C,7,409604,406860,409774,406693,409765,406697,199
TYW3,YGL050W,7,405776,406597,405750,406794,405742,406794,1000
MST27,YGL051W,7,403687,404391,NaN,NaN,NaN,404476,NaN
YGL052W,YGL052W,7,403437,403742,NaN,NaN,NaN,NaN,NaN
PRM8,YGL053W,7,402589,403302,402490,403449,402513,403622,1000
ERV14,YGL054C,7,401287,400871,401349,400572,401352,400572,1000
OLE1,YGL055W,7,398628,400160,398566,400384,398566,400384,850
SDS23,YGL056C,7,397618,396035,397716,395956,397728,395931,850
GEP7,YGL057C,7,395829,394966,395848,394813,395789,394813,108
RAD6,YGL058W,7,393986,394504,393926,394722,393926,394724,79
PKP2,YGL059W,7,392223,393698,392188,393847,392183,393847,109
YBP2,YGL060W,7,390065,391990,389935,392079,389935,392259,151
DUO1,YGL061C,7,389711,388968,389784,388865,389779,388869,151
PYC1,YGL062W,7,385196,388732,385155,388873,385054,388792,1000
PUS2,YGL063W,7,383654,384766,383460,385163,383426,385114,248
MRH4,YGL064C,7,383208,381523,383212,381468,383215,381458,248
ALG2,YGL065C,7,381271,379760,381316,379704,381327,379706,152
SGF73,YGL066W,7,377609,379582,377418,379853,377418,379926,125
NPY1,YGL067W,7,376101,377255,376018,377293,376013,377293,237
MNP1,YGL068W,7,375087,375671,375040,375781,375040,375781,188
YGL069C,YGL069C,7,375514,375050,NaN,NaN,NaN,NaN,NaN
RPB9,YGL070C,7,374827,374459,374852,374139,374852,374204,188
